"","symbol","EntrezGene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000028776","Tinagl1","94242",796.011633100006,-0.378073217582494,0.0963928259433671,-3.92221323404939,8.77392891933724e-05,0.00244663498776188
"ENSMUSG00000037921","Ddx60","234311",209.586794708186,1.02481684534062,0.261427854658906,3.92007518356351,8.85213483739577e-05,0.00246558593590196
"ENSMUSG00000073987","Ggh","14590",1085.7267149906,0.256731032585013,0.0655000760141744,3.91955320066278,8.87132777112227e-05,0.002468075177018
"ENSMUSG00000051111","Sv2c","75209",13429.0991850137,-0.220853049663072,0.0563647322266831,-3.91828437638739,8.9181455744792e-05,0.00247537685409276
"ENSMUSG00000109498",NA,NA,37.0789051151889,1.09397791266796,0.279182167809145,3.91850927031924,8.90983032672707e-05,0.00247537685409276
"ENSMUSG00000085967","Gm12530","329851",26.1196515073233,1.26995792058035,0.3241706765857,3.91755952128698,8.94499635049129e-05,0.00247996932228771
"ENSMUSG00000025701","Alox5","11689",109.180124425767,0.812027296768868,0.207332643042281,3.91654340992158,8.98276470584461e-05,0.00248736350786327
"ENSMUSG00000026797","Stxbp1","20910",100084.372935689,-0.105948193832547,0.0270539549912393,-3.91618134453374,8.99625886047951e-05,0.00248736350786327
"ENSMUSG00000037225","Fgf2","14173",827.44167869785,0.28272017990246,0.0721959914056421,3.91600938498042,9.00267448721757e-05,0.00248736350786327
"ENSMUSG00000000567","Sox9","20682",4490.39680938958,0.196215931615271,0.0501321475866585,3.91397418744313,9.07893453080733e-05,0.00250555687481512
"ENSMUSG00000029007","Agtrap","11610",1421.13688611529,0.197352236651398,0.050488592167354,3.90884808190406,9.27372558214747e-05,0.00255638265904214
"ENSMUSG00000018899","Irf1","16362",439.744631906325,0.328969276997721,0.0841726897343441,3.90826618510083,9.29608533778835e-05,0.00255961434386586
"ENSMUSG00000031320","Rps4x","20102",13594.1758205811,0.139080383039588,0.0355950232336134,3.90729856044175,9.33337969808754e-05,0.00256694608496545
"ENSMUSG00000022667","Cd200r1","57781",48.6811910355582,0.841804059520055,0.215514086073192,3.90602802284657,9.38256358896326e-05,0.00257165595408201
"ENSMUSG00000028923","Necap2","66147",2803.46558914405,0.172585200071285,0.0441841104103936,3.90604673191942,9.38183756813643e-05,0.00257165595408201
"ENSMUSG00000041920","Slc16a6","104681",1630.26991218916,0.203167493964269,0.0520125651445366,3.90612332615573,9.37886581951877e-05,0.00257165595408201
"ENSMUSG00000026452","Syt2","20980",26791.3100009468,-0.182181105389724,0.0466496588583368,-3.90530412972498,9.41069562935454e-05,0.00257643219932215
"ENSMUSG00000028015","Ctso","229445",2808.41344249152,0.175634762446521,0.0449816171271149,3.90458977831299,9.43853493221922e-05,0.00258111753572563
"ENSMUSG00000028957","Per3","18628",5473.85721271762,-0.19777749165709,0.0507145639350247,-3.89981646910111,9.62656329720677e-05,0.00262656741210069
"ENSMUSG00000096145","Vkorc1","27973",282.077960074553,0.400716474927645,0.1027457356221,3.9000788937994,9.61613474871862e-05,0.00262656741210069
"ENSMUSG00000029875","Ccdc184","239650",2662.8651842892,-0.181250253965095,0.0464999108137408,-3.89786240001851,9.70455292266462e-05,0.00264484786052009
"ENSMUSG00000038900","Rpl12","269261",10123.6858100187,0.20215533296045,0.0519026263915906,3.89489602000572,9.82408636642797e-05,0.00267439636208246
"ENSMUSG00000039652","Cpeb3","208922",10386.4776505078,-0.138062241592765,0.0354556896357304,-3.89393756012669,9.86300472226517e-05,0.00268188320927617
"ENSMUSG00000045092","S1pr1","13609",12515.928450058,-0.116146338190524,0.0298295246094999,-3.89367043930477,9.87387709710654e-05,0.00268188320927617
"ENSMUSG00000035376","Hacd2","70757",2784.61508722039,0.183743210010656,0.0472300485323487,3.89038791448217,0.000100084098649531,0.00271535945208677
"ENSMUSG00000039419","Cntnap2","66797",15126.3504305076,-0.123681566772325,0.0317966585449801,-3.88976617141588,0.000100340858543793,0.00271925986582927
"ENSMUSG00000048154","Kmt2d","381022",34309.0469085133,-0.119747922774533,0.0307920007956251,-3.88892958172264,0.000100687324521349,0.00272557982520391
"ENSMUSG00000029213","Commd8","27784",3090.6150066119,0.164463737309966,0.0423249925111802,3.88573576868378,0.000102020425475705,0.00275856352704814
"ENSMUSG00000057191","AB124611","382062",52.4153090957045,0.961427048713796,0.247595310402642,3.88305839537232,0.000103150783021754,0.00278599729901067
"ENSMUSG00000097391","Mirg","100040724",2654.34245881325,-0.194173500472787,0.050031356715393,-3.88103607858081,0.000104012407907515,0.00280611950257215
"ENSMUSG00000066036","Ubr4","69116",41124.7127629532,-0.136590903506789,0.0352040131307237,-3.87998104078598,0.000104464607250639,0.00281408344509401
"ENSMUSG00000104093","A330015K06Rik","102637797",360.152426173768,-0.347386399525611,0.0895371434298824,-3.87980212700948,0.000104541475167839,0.00281408344509401
"ENSMUSG00000003575","Crtc1","382056",22841.11589333,-0.126949357206003,0.0327395954612969,-3.87754813146901,0.000105514457803958,0.00283710103581256
"ENSMUSG00000030790","Adm","11535",190.378488228761,-0.43155882917492,0.111445851593894,-3.872363331634,0.00010778511635544,0.00289492056372062
"ENSMUSG00000027656","Ccn5","22403",15.1090811425574,2.00010423897955,0.516545646214103,3.87207646340422,0.000107912085422153,0.00289509959385074
"ENSMUSG00000049502","Dtx3l","209200",770.340372212824,0.318697704710754,0.0823906663982178,3.8681287413115,0.000109673759704393,0.002939085776488
"ENSMUSG00000050063","Klk6","19144",1115.61405372851,0.344058436539106,0.0889575993504151,3.86766773217224,0.000109881245634934,0.00294137060756917
"ENSMUSG00000038065","Mturn","68235",14016.5257685412,-0.117273641996881,0.0303449370834318,-3.86468562035385,0.000111232373584465,0.00297423007812238
"ENSMUSG00000021281","Tnfaip2","21928",236.519754019826,0.557051110081259,0.14421108764623,3.86274813659116,0.000112118586672184,0.00299459909907447
"ENSMUSG00000047557","Lxn","17035",2454.72743085141,0.224217576078756,0.0580853860991171,3.86013748270779,0.000113323247805931,0.00302341902267155
"ENSMUSG00000011148","Adss1","11565",2333.90065532934,0.183966558473239,0.0476789991956273,3.85844001713254,0.000114113065653639,0.00304111951822239
"ENSMUSG00000038507","Parp12","243771",1436.83905915262,0.285708186153981,0.0740594896374096,3.85782007886888,0.000114402810389266,0.00304407839150086
"ENSMUSG00000039081","Zfp503","218820",907.14495239596,-0.264173726581637,0.0684802782291463,-3.85766140870029,0.000114477080586257,0.00304407839150086
"ENSMUSG00000031558","Slit2","20563",4354.09150678385,-0.17867411661164,0.0463410241886973,-3.85563590230748,0.000115429182318599,0.00306600802703872
"ENSMUSG00000028246","Faxc","76132",7259.13479780358,-0.119117712191463,0.0309225522158675,-3.85213068313099,0.000117094499912001,0.00310460648032093
"ENSMUSG00000058441","Panx2","406218",10520.2200956834,-0.131495210809556,0.0341365581194287,-3.85203482874613,0.000117140356706063,0.00310460648032093
"ENSMUSG00000022094","Slc39a14","213053",4307.45185881485,0.150292411923446,0.0390220356590439,3.8514754390732,0.000117408307034201,0.00310828482813868
"ENSMUSG00000042216","Sgsm1","52850",15226.3386370594,-0.140118425185005,0.0363933230948847,-3.85011351724293,0.000118063092749757,0.00312218497475044
"ENSMUSG00000037270","Bltp1","229227",23231.0649262734,-0.116999876413308,0.0304031887412554,-3.84827648866139,0.000118951756941961,0.00314223274512437
"ENSMUSG00000025278","Flnb","286940",14842.5240136217,-0.153581475545701,0.0399256020256025,-3.84669154011043,0.000119723541913107,0.00315915245190671
"ENSMUSG00000019947","Arid5b","71371",6340.55058748235,-0.186507773760478,0.0484896193642119,-3.84634435588354,0.000119893231258582,0.00316016496192528
"ENSMUSG00000089901",NA,NA,23.741382681739,1.28423989492744,0.33397703045862,3.84529407056501,0.000120407949160819,0.00317025962423974
"ENSMUSG00000028494","Plin2","11520",777.167069289644,0.348839968681367,0.0909717195826178,3.83459794188633,0.000125769850570654,0.0033078157967025
"ENSMUSG00000021990","Spata13","219140",2326.92467839041,0.221547734329148,0.057848646784445,3.82978248660987,0.000128256576170053,0.00336953548638901
"ENSMUSG00000006281","Tep1","21745",1395.47591414297,0.241938171714067,0.0632584965685887,3.82459566442182,0.000130986878452075,0.00343376822434551
"ENSMUSG00000062760","Shisal1","72301",6561.28093313483,-0.164146492006753,0.0429173594155006,-3.82471089186972,0.000130925633246635,0.00343376822434551
"ENSMUSG00000111792",NA,NA,35.4190545305503,1.50654817139925,0.393998366441906,3.82374217691431,0.00013144136180163,0.00344193293988708
"ENSMUSG00000001089","Luzp1","269593",14888.8807430401,-0.125997268456331,0.0329966976656819,-3.81848116235506,0.000134275835585738,0.00351233476453346
"ENSMUSG00000026321","Tnfrsf11a","21934",658.724585615576,0.275893017389341,0.0722743308697508,3.81730296315771,0.000134918457955873,0.00352531236776121
"ENSMUSG00000056515","Rab31","106572",8031.56584523556,0.11958896486633,0.0313676426749977,3.81249449011516,0.000137571297030104,0.00359073022020547
"ENSMUSG00000050737","Ptges","64292",460.819962143644,0.388068827469397,0.101804389513883,3.81190663116228,0.000137898969521268,0.00359538320859082
"ENSMUSG00000019838","Slc16a10","72472",415.090855354015,0.324853329025454,0.0852598602219456,3.81015554306337,0.000138879387829013,0.00361702648063332
"ENSMUSG00000030313","Dennd5b","320560",11345.0949975903,-0.135000826649872,0.0354416681155814,-3.80909911490653,0.000139474043893477,0.00362858688248274
"ENSMUSG00000104713","Gbp6","100702",139.439200483674,0.7482974394509,0.196813466203135,3.80206422805727,0.000143495513482158,0.00372917876020318
"ENSMUSG00000082873","Gm15367","100417917",8.60992724844741,-2.43714975079139,0.641264020387665,-3.80054029745511,0.000144380935139019,0.00374814153626807
"ENSMUSG00000014361","Mertk","17289",4048.90556953477,0.171383860996997,0.0451104071316578,3.7992089163993,0.000145158691624884,0.0037602194983346
"ENSMUSG00000097431","Gm26782","102640338",2772.9489991815,-0.188968227849568,0.0497368349448051,-3.7993617418413,0.000145069215144527,0.0037602194983346
"ENSMUSG00000036550","Cnot1","234594",15749.6375038794,-0.096185506379564,0.0253735736507923,-3.79077491027996,0.000150178007863815,0.00388605780563731
"ENSMUSG00000027624","Epb41l1","13821",62994.6812676248,-0.104673552233843,0.0276154149018857,-3.79040302692304,0.00015040304420091,0.00388770060010194
"ENSMUSG00000001053","N4bp3","212706",1251.55174014645,-0.194311618020427,0.0512824944565327,-3.78904380685161,0.000151228247272981,0.00390455979483615
"ENSMUSG00000028763","Hspg2","15530",2901.18624106045,-0.240004825816624,0.0633459522450555,-3.78879497916708,0.00015137977513327,0.00390455979483615
"ENSMUSG00000032554","Trf","22041",799.197715930798,0.27151130429004,0.0716749727815204,3.78809079031897,0.000151809377918758,0.00391144826511231
"ENSMUSG00000046768","Rhoj","80837",555.148209118968,0.286318277535405,0.0755910905062196,3.78772518848431,0.000152032872102541,0.00391301718411515
"ENSMUSG00000041695","Kcnj2","16518",1829.38390521349,0.449457943666071,0.118743513876175,3.78511574227762,0.000153637056970929,0.00395008095727075
"ENSMUSG00000056888","Glipr1","73690",57.939179971324,0.816052370471736,0.215611254406148,3.784831977901,0.00015381246145497,0.00395037020801906
"ENSMUSG00000015247","Nipsnap3b","66536",837.54978480953,0.239631101313411,0.0633411782023286,3.78318035935431,0.000154837130669048,0.00397224451435342
"ENSMUSG00000114479",NA,NA,24.8290087628172,-1.25242119849354,0.331071914325523,-3.78292795100135,0.000154994290420854,0.00397224451435342
"ENSMUSG00000030064","Frmd4b","232288",3044.36536164245,0.174570483184506,0.0461528014989872,3.78244608159565,0.00015529473901099,0.00397571052585051
"ENSMUSG00000113856","Gm10790","100038577",142.964213754964,0.52837642648441,0.139772198384303,3.78026841240375,0.000156659378613268,0.00400638464009382
"ENSMUSG00000044519","Zfp488","382867",381.482431108318,0.319710624658068,0.0847637317022936,3.77178562384385,0.000162083483522942,0.00414069960825859
"ENSMUSG00000024810","Il33","77125",6343.53389725132,0.196903908270263,0.0522113210511517,3.77128761169164,0.000162407354206779,0.00414457367867034
"ENSMUSG00000019942","Cdk1","12534",33.3631876058252,1.14562242550005,0.30390721665488,3.76964534804395,0.00016347968247568,0.00416404228682765
"ENSMUSG00000039377","Hlx","15284",123.542562237418,0.749272106443261,0.198767563253619,3.76958943490806,0.000163516308375322,0.00416404228682765
"ENSMUSG00000052593","Adam17","11491",2217.99448028583,0.18659252433095,0.049512033593135,3.76862978128254,0.000164146134146075,0.00417566249283859
"ENSMUSG00000032344","Cgas","214763",125.067814176655,0.503833017053342,0.133714432115316,3.76797783966083,0.000164575308122754,0.00418215922911728
"ENSMUSG00000053465","Hs6st3","50787",1418.88760493421,-0.193033030052302,0.0512725961005641,-3.76483823198058,0.000166656940630373,0.00423058995387123
"ENSMUSG00000093416",NA,NA,10.9590090064271,2.0609517892805,0.547800407524081,3.76223120861754,0.000168404254986361,0.00427044088118734
"ENSMUSG00000020220","Vps13d","230895",20551.6067731207,-0.13238466302,0.0351913433107813,-3.76185307423152,0.000168659119763499,0.00427240180748274
"ENSMUSG00000030107","Usp18","24110",167.381931865148,0.806108696683915,0.214302678225738,3.761542801788,0.000168868516152184,0.00427320803491305
"ENSMUSG00000056608","Chd9","109151",11255.6208120013,-0.141198932681563,0.0375687855358268,-3.75841088999034,0.00017099591486309,0.00432249652434902
"ENSMUSG00000074896","Ifit3","15959",1078.18537731217,0.865431387718993,0.230300249329893,3.75783956047442,0.000171386707715142,0.00432782908831574
"ENSMUSG00000030889","Vwa3a","233813",737.479374365307,-0.263063337362523,0.0700323110045345,-3.7563138155685,0.000172434447577721,0.00434536602712359
"ENSMUSG00000052331","Ankrd44","329154",1693.44262759214,0.213971756011424,0.0569634003160255,3.75630237704099,0.000172442325198547,0.00434536602712359
"ENSMUSG00000032855","Pkd1","18763",22723.1772363175,-0.133108122709161,0.0354643764366919,-3.75329093821159,0.000174528094771095,0.0043915182552136
"ENSMUSG00000045333","Zfp423","94187",2742.9731167176,-0.161187846906628,0.0429475556483673,-3.75313203448298,0.000174638810315372,0.0043915182552136
"ENSMUSG00000025068","Gsto1","14873",1804.39975729232,0.172414828505712,0.0459449658557075,3.7526380811162,0.000174983392300234,0.00439559012077781
"ENSMUSG00000051951","Xkr4","497097",4618.87922639736,-0.134835032483551,0.0359637067495325,-3.74919730667928,0.000177401475531587,0.00445168561904863
"ENSMUSG00000031822","Gse1","382034",6411.81454149822,-0.148332513693953,0.0395729604672682,-3.74832996931433,0.000178015956493676,0.00446201958892009
"ENSMUSG00000044674","Fzd1","14362",2475.48777376694,-0.244571671292584,0.065252293585152,-3.74809309918626,0.00017818411905058,0.00446201958892009
"ENSMUSG00000024644","Cndp2","66054",4101.58096872339,0.160581569223537,0.0428536203470031,3.74721127230893,0.000178811473473577,0.00447283645199427
"ENSMUSG00000026922","Agpat2","67512",134.636162509206,0.543864189226398,0.145147964538653,3.74696394093469,0.000178987804000436,0.00447283645199427
"ENSMUSG00000026657","Frmd4a","209630",6490.38776907848,0.111358364648242,0.0297701277805951,3.74060754689902,0.000183575973906263,0.00458273424486952
"ENSMUSG00000061175","Fnip2","329679",3060.13679087455,0.183907717276383,0.0491830953050107,3.73924650605808,0.000184572666964582,0.00460284065337065
"ENSMUSG00000031097","Tnni2","21953",20.7895637445699,1.62610648759298,0.435173914113634,3.73668189855784,0.000186464572873011,0.00464520698363251
"ENSMUSG00000047485","Klhl34","245683",5012.79183442875,-0.172095692147754,0.0460778330978452,-3.73489117386037,0.000187796378362053,0.00467276258457707
"ENSMUSG00000078153","Psme2b","621823",58.6287097526225,0.806529064434368,0.215957060375593,3.734673286586,0.000187959035190966,0.00467276258457707
"ENSMUSG00000108601",NA,NA,195.518597930379,0.444713751711295,0.119180204106452,3.73143975583457,0.000190388543071833,0.00472827687205745
"ENSMUSG00000036553","Sh3tc1","231147",290.657519984137,0.503888129313941,0.135089465592809,3.73003273869466,0.000191454891873788,0.00474985770406464
"ENSMUSG00000042744","Hectd4","269700",54689.8607947983,-0.130784084107892,0.0350796375905864,-3.72820510959292,0.000192848395682923,0.00477950220608603
"ENSMUSG00000063611",NA,NA,156.992145271278,0.565948341596432,0.151831317521484,3.72748093631178,0.000193403184820136,0.0047883206200582
"ENSMUSG00000104674",NA,NA,933.967878082748,0.245164712273132,0.0658202661648174,3.72476026850494,0.00019550091919985,0.00483528224105282
"ENSMUSG00000032890","Rims3","242662",28821.3789262697,-0.152493914767899,0.0409916509601062,-3.72012132217629,0.000199127099998982,0.00491991135675102
"ENSMUSG00000027832","Ptx3","19288",25.7098890726525,1.19239567620063,0.320674152851408,3.7184028260399,0.000200486386440291,0.00494334517385819
"ENSMUSG00000107881",NA,NA,491.401097368514,0.336217426446733,0.0904145507529412,3.71862077117931,0.000200313516014408,0.00494334517385819
"ENSMUSG00000039450","Dcxr","67880",413.006631105756,0.347688766241102,0.0935978214618745,3.71471003075352,0.000203436840465157,0.00501095963745548
"ENSMUSG00000035407","Kank4","242553",1303.85665769875,-0.252360026165531,0.067947265360982,-3.71405714159095,0.000203962707723406,0.00501877562511633
"ENSMUSG00000028843","Sh3bgrl3","73723",3336.13397992178,0.159641861592869,0.0430722171343697,3.70637669045093,0.000210245526995371,0.00516281490524859
"ENSMUSG00000073982","Rhog","56212",2704.19449377167,0.17125151942142,0.0462032359566948,3.70648323381353,0.000210157141801709,0.00516281490524859
"ENSMUSG00000117964",NA,NA,21.4474423583026,1.31688422942447,0.35547726441342,3.70455261491192,0.000211764151281052,0.00519480560711367
"ENSMUSG00000026456","Cyb5r1","72017",1762.15662224064,0.204306357394176,0.0552130915845121,3.70032453410898,0.000215323921053973,0.00527675169059457
"ENSMUSG00000104415",NA,NA,301.690373350444,0.47874284674742,0.129417069012624,3.69922491986525,0.00021625888948034,0.00529427281316823
"ENSMUSG00000064284","Cdpf1","72355",478.846629774976,0.282039716913291,0.0762564877045632,3.69856684202377,0.000216820254869226,0.00530262137543488
"ENSMUSG00000029640","Usp12","22217",6517.78883364559,0.145561534974846,0.0394138045794395,3.69316122937239,0.000221483500289865,0.00540567995382921
"ENSMUSG00000034486","Gbx2","14472",120.163991311921,-0.509359458813102,0.137917630111268,-3.6932149892814,0.000221436663325589,0.00540567995382921
"ENSMUSG00000017009","Sdc4","20971",6568.05713747565,0.145616211036717,0.0394835404843555,3.68802314205876,0.000226003099684351,0.00551039979118937
"ENSMUSG00000020866","Cacna1g","12291",17871.9384885566,-0.135614944694512,0.0367949710108748,-3.68569239134422,0.000228081704883754,0.00554983440649902
"ENSMUSG00000028053","Ash1l","192195",24109.0058521905,-0.110240162864691,0.0299098322288643,-3.6857499574439,0.000228030151003068,0.00554983440649902
"ENSMUSG00000039840","Epg5","100502841",8073.33893980242,-0.114316370995075,0.0310323342565677,-3.68378253630344,0.000229798309180731,0.00558595586912554
"ENSMUSG00000028063","Lmna","16905",3779.0333237989,-0.164645673254683,0.0447235465751059,-3.6814091426803,0.000231948446383928,0.00563253215159357
"ENSMUSG00000018217","Pmp22","18858",3329.7726400467,0.258545500372777,0.0703159762880534,3.67690977244816,0.000236076494905022,0.00572122945608192
"ENSMUSG00000050912","Tmem123","71929",1616.66112019015,0.209951084414155,0.0570964617493054,3.67712950998596,0.00023587330093205,0.00572122945608192
"ENSMUSG00000039414","Heatr5b","320473",7771.43518865242,-0.10314398819073,0.028054023162616,-3.6766201978537,0.000236344518903333,0.00572196262314759
"ENSMUSG00000029167","Ppargc1a","19017",5984.99167478316,-0.151568715941594,0.0412409535698758,-3.67519911208616,0.000237663989097399,0.00574812452023005
"ENSMUSG00000060212","Pcnx2","270109",10724.2238930229,-0.16171889237967,0.0440184931753757,-3.67388524035476,0.000238890057981009,0.00577197715392869
"ENSMUSG00000020422","Tns3","319939",9830.7721660511,0.123511089914246,0.0336218536542323,3.67353600382763,0.000239216952825669,0.00577407820436282
"ENSMUSG00000027894","Slc6a17","229706",58182.0507652658,-0.130026879255142,0.0354006145537821,-3.6730119206716,0.000239708296403805,0.00578014043382521
"ENSMUSG00000001131","Timp1","21857",146.373127998768,0.467736181111931,0.1274014236102,3.67135757087791,0.000241265517686979,0.00580025442870844
"ENSMUSG00000025290","Rps24","20088",17204.9880704911,0.151317440887558,0.0412128311946346,3.67160994528466,0.00024102734852341,0.00580025442870844
"ENSMUSG00000060981","H4c8","69386",122.33682748768,0.663983479632018,0.180848372218475,3.67149270677364,0.000241137960655795,0.00580025442870844
"ENSMUSG00000029179","Zcchc4","78796",1367.36148173238,0.169325500904934,0.0461487178790782,3.6691268725734,0.000243380279538387,0.00583942814266328
"ENSMUSG00000070942","Il1rl2","107527",133.919225833446,0.623393161565798,0.169898544880253,3.66920836199729,0.000243302720326301,0.00583942814266328
"ENSMUSG00000025130","P4hb","18453",10725.9410888638,0.117559255568464,0.0320651156259882,3.66626638555403,0.000246117548754659,0.00589922192308852
"ENSMUSG00000113978",NA,NA,20.7313025812544,-1.21969416078724,0.332977082256005,-3.66299732258899,0.000249281145329071,0.00596910523616328
"ENSMUSG00000032807","Alox12b","11686",333.851991244967,-0.325184422100826,0.088823156788013,-3.66103203106052,0.000251201348064397,0.00600910580633173
"ENSMUSG00000057378","Ryr3","20192",8220.17559014625,-0.169126733570111,0.0462358069129948,-3.65791677191594,0.00025427358159308,0.00607655783618418
"ENSMUSG00000018293","Pfn1","18643",8143.21370623909,0.103172394254834,0.0282331147536894,3.65430435695558,0.000257880215616171,0.00615663431428884
"ENSMUSG00000032511","Scn5a","20271",982.365328785015,-0.311658054521401,0.085292597971792,-3.65398712118574,0.000258199224415922,0.00615814106597539
"ENSMUSG00000060678","H4c3","319155",24.6181438773966,1.50101072737292,0.410830692653438,3.65359929093496,0.000258589724956385,0.0061613482485895
"ENSMUSG00000069893","9930111J21Rik1","667214",152.315635696555,0.805345647843567,0.220495067895293,3.65244291190225,0.000259757355629545,0.006183047243546
"ENSMUSG00000026457","Adipor1","72674",7082.58192835535,0.117010020308086,0.0320536759627827,3.65043998210831,0.000261791478436815,0.00622530822982406
"ENSMUSG00000014498","Ankrd52","237615",11536.5093652384,-0.115624404865569,0.0316931008462418,-3.64825156826771,0.000264031042200599,0.00625384550251714
"ENSMUSG00000040035","Disp2","214240",53008.8981102136,-0.13260705298101,0.0363410149593857,-3.64896393590576,0.000263300060046753,0.00625384550251714
"ENSMUSG00000058446","Znrf2","387524",2431.32885820923,0.170760965392482,0.0468059849229221,3.64827202490629,0.000264010024513773,0.00625384550251714
"ENSMUSG00000073018",NA,NA,12.148456327205,2.26679441238678,0.621303485149326,3.64844953644832,0.00026382771034849,0.00625384550251714
"ENSMUSG00000021384","Susd3","66329",118.535454335402,0.55325020470312,0.15171399648525,3.64666555176345,0.000265665340882805,0.00628636816946383
"ENSMUSG00000032064","Dixdc1","330938",12042.7583076752,-0.103188766485435,0.0283026709872305,-3.64590206104544,0.000266455451054805,0.00629887075602542
"ENSMUSG00000033526","Ppip5k1","327655",16585.957379755,-0.096351035568121,0.0264478834283594,-3.64305279207357,0.000269423553035815,0.00636278489088017
"ENSMUSG00000010538","Tsacc","76927",46.6663990486188,0.810779903153794,0.222774349913591,3.6394670367943,0.000273202905695939,0.00644571365252233
"ENSMUSG00000090129","Or10ad1","634104",365.419795173792,-0.356795404841646,0.0980450369725386,-3.63909705028293,0.00027359568333553,0.00644865829526888
"ENSMUSG00000031428","Zcchc18","66995",22979.7534217904,-0.102878701383579,0.0282799997963471,-3.63786075404666,0.000274911977515157,0.00646973014839156
"ENSMUSG00000090939",NA,NA,66.9522195975226,0.876767908835678,0.241019112196094,3.63775262819132,0.000275027381749618,0.00646973014839156
"ENSMUSG00000038894","Irs2","384783",11511.3906089327,-0.24737594296565,0.0680499948955643,-3.63520883940249,0.000277755537351838,0.00652752637341014
"ENSMUSG00000022791","Tnk2","51789",27244.5006340817,-0.11741856128993,0.0323241734152934,-3.63253097863831,0.000280654869940513,0.00658922872694482
"ENSMUSG00000043885","Slc36a4","234967",8501.07590120286,-0.105857925780065,0.0291499453027234,-3.63149654933231,0.000281782425827661,0.00660925348688368
"ENSMUSG00000019810","Fuca2","66848",4086.61301384908,0.146173473802874,0.0402664573911459,3.63015480559796,0.000283251286947974,0.00663679806527464
"ENSMUSG00000025132","Arhgdia","192662",21823.305698643,0.104568099152341,0.0288072685110543,3.629920660899,0.000283508348684909,0.00663679806527464
"ENSMUSG00000020641","Rsad2","58185",255.200464479297,0.647552359756604,0.178436596455076,3.62903335202111,0.000284484488476035,0.00665317707985984
"ENSMUSG00000063317","Usp31","76179",16793.5606027527,-0.150155748392473,0.041389221396728,-3.62789497664586,0.000285741441583576,0.00667608523466869
"ENSMUSG00000020721","Helz","78455",10516.4213636611,-0.109248737878668,0.0301712783490046,-3.62095157569856,0.000293521454261556,0.00685120639845233
"ENSMUSG00000037605","Adgrl3","319387",11034.2889776775,-0.117879992572116,0.0325578956282564,-3.62062689548675,0.000293890067282306,0.00685316324529912
"ENSMUSG00000022500","Litaf","56722",3003.27960259966,0.173844387324003,0.0481544250520646,3.61014355661069,0.000306027584565995,0.00712928734034916
"ENSMUSG00000031591","Asah1","11886",5419.85611570322,0.151605795782984,0.041997775847177,3.60985296780125,0.000306370618537324,0.00713037614613222
"ENSMUSG00000004952","Rasa4","54153",1509.85698711192,0.234971457922685,0.0650965784208795,3.60958231020202,0.000306690447959172,0.00713092331414248
"ENSMUSG00000039236","Isg20","57444",59.2724091976639,0.796078388761096,0.220638075584112,3.60807347804125,0.000308479134599937,0.00716259584643198
"ENSMUSG00000041341","Atg2b","76559",9004.56607699346,-0.109447189740121,0.0303351625993386,-3.60793153429502,0.000308647907448575,0.00716259584643198
"ENSMUSG00000052056","Zfp217","228913",483.86120912443,0.283204054744363,0.0786162290834424,3.6023612178571,0.000315339762371286,0.00731083948118014
"ENSMUSG00000028868","Wasf2","242687",3567.42442439291,0.15539500959267,0.0431473993631438,3.60149190649499,0.000316396274359532,0.0073282736693572
"ENSMUSG00000037411","Serpine1","18787",156.555744371101,0.668733805103056,0.185815346488986,3.59891590086017,0.000319546497079924,0.00739412158868113
"ENSMUSG00000037071","Scd1","20249",30688.1232056575,-0.124120133852016,0.0344969799442961,-3.59800000036058,0.000320673618523721,0.00740996121752319
"ENSMUSG00000048142","Nat8l","269642",41385.6766099177,-0.118037049360145,0.0328075761538071,-3.5978594946109,0.000320846855959242,0.00740996121752319
"ENSMUSG00000045967","Gpr158","241263",18110.4012629053,-0.0975332321613505,0.0271155573039883,-3.59694735637998,0.000321973614436295,0.00742885429665335
"ENSMUSG00000056290","Ms4a4b","60361",16.5316886431091,1.76411830607582,0.491218517459365,3.59131067615291,0.000329019143855027,0.00758414338780768
"ENSMUSG00000014426","Map3k4","26407",6385.26831660304,-0.108944303454367,0.030359468454128,-3.58847861974189,0.000332613263945843,0.00765965377689637
"ENSMUSG00000041037","Irgq","210146",11669.9035533719,-0.119920677396022,0.0334476785630415,-3.58532138994333,0.000336663349597237,0.00774551004594409
"ENSMUSG00000014592","Camta1","100072",39658.8109802823,-0.113051597214175,0.031537022557542,-3.58472639602876,0.000337431754739019,0.00775577380878174
"ENSMUSG00000024127","Prepl","213760",39882.4262286419,-0.0943913868505849,0.0263397412132812,-3.58361101904032,0.000338876631934835,0.00778155166747309
"ENSMUSG00000069601","Ank3","11735",81809.9955094092,-0.103750423333837,0.0289776054626018,-3.58036565401293,0.000343113722006203,0.00786383973340884
"ENSMUSG00000110618","Gm39822","105244162",188.828019029708,0.4131130308912,0.115378463709564,3.58050382722295,0.000342932320015256,0.00786383973340884
"ENSMUSG00000032372","Plscr2","18828",255.910347200008,0.452884142312759,0.126647632553887,3.57593847733444,0.000348973721547013,0.0079905353083053
"ENSMUSG00000037172","Dennd11","243780",13118.5899713105,-0.118656685423077,0.0332136388785317,-3.57252891973163,0.000353550424738418,0.00808763400316542
